"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/06/2015","AQS","060370002","1","0.3","ppm","3","Azusa","21","88.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/07/2015","AQS","060370002","1","0.3","ppm","3","Azusa","21","88.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/08/2015","AQS","060370002","1","0.3","ppm","3","Azusa","21","88.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/09/2015","AQS","060370002","1","0.4","ppm","5","Azusa","24","100.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/10/2015","AQS","060370002","1","0.4","ppm","5","Azusa","24","100.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/11/2015","AQS","060370002","1","0.6","ppm","7","Azusa","24","100.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/12/2015","AQS","060370002","1","0.4","ppm","5","Azusa","24","100.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/13/2015","AQS","060370002","1","0.3","ppm","3","Azusa","24","100.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/14/2015","AQS","060370002","1","0.4","ppm","5","Azusa","24","100.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/15/2015","AQS","060370002","1","0.3","ppm","3","Azusa","24","100.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/16/2015","AQS","060370002","1","0.4","ppm","5","Azusa","24","100.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
"05/17/2015","AQS","060370002","1","0.5","ppm","6","Azusa","24","100.0000","42101","Carbon monoxide","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.1365","-117.92391"
