Date,PM2.5 AQI Value,Site Name,Site ID,Source
06/18/2017,68,Los Angeles-north Main Street,06-037-1103,AQS
06/19/2017,64,Long Beach (south),06-037-4004,AQS
06/20/2017,76,Long Beach (south),06-037-4004,AQS
06/21/2017,65,Long Beach (south),06-037-4004,AQS
06/22/2017,70,Reseda,06-037-1201,AQS
06/23/2017,71,Reseda,06-037-1201,AQS
06/24/2017,68,Reseda,06-037-1201,AQS
06/25/2017,65,Reseda,06-037-1201,AQS
06/26/2017,64,Los Angeles-north Main Street,06-037-1103,AQS
06/27/2017,55,Los Angeles-north Main Street,06-037-1103,AQS
06/28/2017,63,Anaheim,06-059-0007,AQS
06/29/2017,105,Los Angeles-north Main Street,06-037-1103,AQS
06/30/2017,76,Santa Clarita,06-037-6012,AQS
07/01/2017,79,Los Angeles-north Main Street,06-037-1103,AQS
07/02/2017,64,Los Angeles-north Main Street,06-037-1103,AQS
07/03/2017,71,Los Angeles-north Main Street,06-037-1103,AQS
07/04/2017,149,Los Angeles-north Main Street,06-037-1103,AQS
07/05/2017,179,Glendora,06-037-0016,AQS
07/06/2017,70,Reseda,06-037-1201,AQS
07/07/2017,77,Los Angeles-north Main Street,06-037-1103,AQS
07/08/2017,82,Los Angeles-north Main Street,06-037-1103,AQS
07/09/2017,71,Los Angeles-north Main Street,06-037-1103,AQS
07/10/2017,70,Reseda,06-037-1201,AQS
07/11/2017,54,Los Angeles-north Main Street,06-037-1103,AQS
07/12/2017,56,Los Angeles-north Main Street,06-037-1103,AQS
07/13/2017,63,Reseda,06-037-1201,AQS
07/14/2017,65,Reseda,06-037-1201,AQS
07/15/2017,76,Reseda,06-037-1201,AQS
07/16/2017,83,Reseda,06-037-1201,AQS
07/17/2017,72,Reseda,06-037-1201,AQS
07/18/2017,69,Reseda,06-037-1201,AQS
07/19/2017,73,Long Beach-route 710 Near Road,06-037-4008,AQS
07/20/2017,75,Reseda,06-037-1201,AQS
07/21/2017,79,Reseda,06-037-1201,AQS
07/22/2017,80,Reseda,06-037-1201,AQS
07/23/2017,77,Reseda,06-037-1201,AQS
07/24/2017,68,Reseda,06-037-1201,AQS
07/25/2017,66,Reseda,06-037-1201,AQS
07/26/2017,61,Reseda,06-037-1201,AQS
07/27/2017,63,Reseda,06-037-1201,AQS
07/28/2017,74,Reseda,06-037-1201,AQS
07/29/2017,74,Reseda,06-037-1201,AQS
07/30/2017,81,Reseda,06-037-1201,AQS
07/31/2017,76,Reseda,06-037-1201,AQS
08/01/2017,79,Reseda,06-037-1201,AQS
08/02/2017,77,Reseda,06-037-1201,AQS
08/03/2017,77,Reseda,06-037-1201,AQS
08/04/2017,66,Reseda,06-037-1201,AQS
08/05/2017,67,Reseda,06-037-1201,AQS
08/06/2017,74,Reseda,06-037-1201,AQS
08/07/2017,66,Reseda,06-037-1201,AQS
08/08/2017,71,Reseda,06-037-1201,AQS
08/09/2017,72,Reseda,06-037-1201,AQS
08/10/2017,72,Reseda,06-037-1201,AQS
08/11/2017,72,Reseda,06-037-1201,AQS
08/12/2017,77,Los Angeles-north Main Street,06-037-1103,AQS
08/13/2017,87,Reseda,06-037-1201,AQS
08/14/2017,73,Reseda,06-037-1201,AQS
08/15/2017,58,Reseda,06-037-1201,AQS
08/16/2017,64,Reseda,06-037-1201,AQS
08/17/2017,63,Los Angeles-north Main Street,06-037-1103,AQS
08/18/2017,68,Reseda,06-037-1201,AQS
08/19/2017,66,Reseda,06-037-1201,AQS
08/20/2017,84,Long Beach-route 710 Near Road,06-037-4008,AQS
08/21/2017,85,Long Beach-route 710 Near Road,06-037-4008,AQS
08/22/2017,64,Reseda,06-037-1201,AQS
08/23/2017,70,Los Angeles-north Main Street,06-037-1103,AQS
08/24/2017,84,Reseda,06-037-1201,AQS
08/25/2017,95,Reseda,06-037-1201,AQS
08/26/2017,85,Los Angeles-north Main Street,06-037-1103,AQS
08/27/2017,68,Reseda,06-037-1201,AQS
08/28/2017,76,Los Angeles-north Main Street,06-037-1103,AQS
08/29/2017,89,Los Angeles-north Main Street,06-037-1103,AQS
08/30/2017,78,Reseda,06-037-1201,AQS
08/31/2017,72,Reseda,06-037-1201,AQS
09/01/2017,71,Reseda,06-037-1201,AQS
09/02/2017,77,Los Angeles-north Main Street,06-037-1103,AQS
09/03/2017,69,Santa Clarita,06-037-6012,AQS
09/04/2017,64,Reseda,06-037-1201,AQS
09/05/2017,69,Reseda,06-037-1201,AQS
09/06/2017,65,Los Angeles-north Main Street,06-037-1103,AQS
09/07/2017,75,Los Angeles-north Main Street,06-037-1103,AQS
09/08/2017,77,Reseda,06-037-1201,AQS
09/09/2017,75,Reseda,06-037-1201,AQS
09/10/2017,66,Reseda,06-037-1201,AQS
09/11/2017,66,Reseda,06-037-1201,AQS
09/12/2017,63,Reseda,06-037-1201,AQS
09/13/2017,63,Reseda,06-037-1201,AQS
09/14/2017,58,Reseda,06-037-1201,AQS
09/15/2017,57,Reseda,06-037-1201,AQS
09/16/2017,67,Anaheim,06-059-0007,AQS
09/17/2017,66,Reseda,06-037-1201,AQS
09/18/2017,68,Reseda,06-037-1201,AQS
09/19/2017,72,Reseda,06-037-1201,AQS
09/20/2017,67,Reseda,06-037-1201,AQS
09/21/2017,59,Reseda,06-037-1201,AQS
09/22/2017,58,Reseda,06-037-1201,AQS
09/23/2017,56,Reseda,06-037-1201,AQS
09/24/2017,53,Reseda,06-037-1201,AQS
09/25/2017,54,Long Beach-route 710 Near Road,06-037-4008,AQS
09/26/2017,84,Anaheim,06-059-0007,AQS
09/27/2017,74,Los Angeles-north Main Street,06-037-1103,AQS
09/28/2017,72,Los Angeles-north Main Street,06-037-1103,AQS
09/29/2017,66,Los Angeles-north Main Street,06-037-1103,AQS
09/30/2017,92,Los Angeles-north Main Street,06-037-1103,AQS
10/01/2017,78,Reseda,06-037-1201,AQS
10/02/2017,68,Reseda,06-037-1201,AQS
10/03/2017,68,Reseda,06-037-1201,AQS
10/04/2017,62,Reseda,06-037-1201,AQS
10/05/2017,65,Los Angeles-north Main Street,06-037-1103,AQS
10/06/2017,68,Los Angeles-north Main Street,06-037-1103,AQS
10/07/2017,68,Long Beach (south),06-037-4004,AQS
10/08/2017,71,Los Angeles-north Main Street,06-037-1103,AQS
10/09/2017,67,Long Beach (south),06-037-4004,AQS
10/10/2017,69,Anaheim,06-059-0007,AQS
10/11/2017,68,Reseda,06-037-1201,AQS
10/12/2017,82,Reseda,06-037-1201,AQS
10/13/2017,88,Los Angeles-north Main Street,06-037-1103,AQS
10/14/2017,95,Long Beach (south),06-037-4004,AQS
10/15/2017,72,Anaheim,06-059-0007,AQS
10/16/2017,67,Long Beach-route 710 Near Road,06-037-4008,AQS
10/17/2017,67,Long Beach (south),06-037-4004,AQS
10/18/2017,80,Reseda,06-037-1201,AQS
10/19/2017,94,Reseda,06-037-1201,AQS
10/20/2017,64,Reseda,06-037-1201,AQS
10/21/2017,55,Los Angeles-north Main Street,06-037-1103,AQS
10/22/2017,54,Long Beach-route 710 Near Road,06-037-4008,AQS
10/23/2017,55,Long Beach-route 710 Near Road,06-037-4008,AQS
10/24/2017,67,Long Beach-route 710 Near Road,06-037-4008,AQS
10/25/2017,53,Long Beach-route 710 Near Road,06-037-4008,AQS
10/26/2017,64,Long Beach-route 710 Near Road,06-037-4008,AQS
10/27/2017,71,Los Angeles-north Main Street,06-037-1103,AQS
10/28/2017,94,Los Angeles-north Main Street,06-037-1103,AQS
10/29/2017,118,Los Angeles-north Main Street,06-037-1103,AQS
10/30/2017,64,Reseda,06-037-1201,AQS
10/31/2017,63,Reseda,06-037-1201,AQS
11/01/2017,59,Reseda,06-037-1201,AQS
11/02/2017,50,Reseda,06-037-1201,AQS
11/03/2017,54,Reseda,06-037-1201,AQS
11/04/2017,51,Reseda,06-037-1201,AQS
11/05/2017,43,Reseda,06-037-1201,AQS
11/06/2017,48,Reseda,06-037-1201,AQS
11/07/2017,50,Reseda,06-037-1201,AQS
11/08/2017,47,Reseda,06-037-1201,AQS
11/09/2017,45,Reseda,06-037-1201,AQS
11/10/2017,57,Reseda,06-037-1201,AQS
11/11/2017,66,Los Angeles-north Main Street,06-037-1103,AQS
11/12/2017,92,Los Angeles-north Main Street,06-037-1103,AQS
11/13/2017,88,Anaheim,06-059-0007,AQS
11/14/2017,95,Anaheim,06-059-0007,AQS
11/15/2017,91,Anaheim,06-059-0007,AQS
11/16/2017,87,Anaheim,06-059-0007,AQS
11/17/2017,47,Reseda,06-037-1201,AQS
11/18/2017,59,Anaheim,06-059-0007,AQS
11/19/2017,67,Anaheim,06-059-0007,AQS
11/20/2017,74,Long Beach-route 710 Near Road,06-037-4008,AQS
11/21/2017,75,Long Beach (south),06-037-4004,AQS
11/22/2017,67,Long Beach (south),06-037-4004,AQS
11/23/2017,54,Reseda,06-037-1201,AQS
11/24/2017,74,Compton,06-037-1302,AQS
11/25/2017,81,Los Angeles-north Main Street,06-037-1103,AQS
11/26/2017,126,Anaheim,06-059-0007,AQS
11/27/2017,71,Los Angeles-north Main Street,06-037-1103,AQS
11/28/2017,57,Long Beach-route 710 Near Road,06-037-4008,AQS
11/29/2017,68,Long Beach-route 710 Near Road,06-037-4008,AQS
11/30/2017,79,Long Beach (south),06-037-4004,AQS
12/01/2017,78,Anaheim,06-059-0007,AQS
12/02/2017,80,Long Beach-route 710 Near Road,06-037-4008,AQS
12/03/2017,77,Compton,06-037-1302,AQS
12/04/2017,59,Los Angeles-north Main Street,06-037-1103,AQS
12/05/2017,70,Reseda,06-037-1201,AQS
12/06/2017,107,Long Beach-route 710 Near Road,06-037-4008,AQS
12/07/2017,84,Long Beach-route 710 Near Road,06-037-4008,AQS
12/08/2017,101,Long Beach-route 710 Near Road,06-037-4008,AQS
12/09/2017,70,Compton,06-037-1302,AQS
12/10/2017,62,Long Beach-route 710 Near Road,06-037-4008,AQS
12/11/2017,67,Long Beach-route 710 Near Road,06-037-4008,AQS
12/12/2017,89,Long Beach-route 710 Near Road,06-037-4008,AQS
12/13/2017,88,Long Beach-route 710 Near Road,06-037-4008,AQS
12/14/2017,107,Long Beach-route 710 Near Road,06-037-4008,AQS
12/15/2017,100,Reseda,06-037-1201,AQS
12/16/2017,90,Reseda,06-037-1201,AQS
12/17/2017,89,Long Beach-route 710 Near Road,06-037-4008,AQS
12/18/2017,56,Long Beach-route 710 Near Road,06-037-4008,AQS
12/19/2017,75,Long Beach-route 710 Near Road,06-037-4008,AQS
12/20/2017,72,Long Beach-route 710 Near Road,06-037-4008,AQS
12/21/2017,47,Long Beach-route 710 Near Road,06-037-4008,AQS
12/22/2017,70,Long Beach-route 710 Near Road,06-037-4008,AQS
12/23/2017,84,Long Beach-route 710 Near Road,06-037-4008,AQS
12/24/2017,157,Compton,06-037-1302,AQS
12/25/2017,169,Long Beach-route 710 Near Road,06-037-4008,AQS
12/26/2017,155,Long Beach-route 710 Near Road,06-037-4008,AQS
12/27/2017,154,Long Beach-route 710 Near Road,06-037-4008,AQS
12/28/2017,131,Anaheim,06-059-0007,AQS
12/29/2017,90,Long Beach-route 710 Near Road,06-037-4008,AQS
12/30/2017,115,Compton,06-037-1302,AQS
12/31/2017,141,Los Angeles-north Main Street,06-037-1103,AQS
01/01/2018,180,Long Beach-route 710 Near Road,06-037-4008,AQS
01/02/2018,157,Anaheim,06-059-0007,AQS
01/03/2018,134,Anaheim,06-059-0007,AQS
01/04/2018,98,Anaheim,06-059-0007,AQS
01/05/2018,69,Los Angeles-north Main Street,06-037-1103,AQS
01/06/2018,66,Anaheim,06-059-0007,AQS
01/07/2018,92,Los Angeles-north Main Street,06-037-1103,AQS
01/08/2018,73,Anaheim,06-059-0007,AQS
01/09/2018,48,Reseda,06-037-1201,AQS
01/10/2018,64,Reseda,06-037-1201,AQS
01/11/2018,83,Los Angeles-north Main Street,06-037-1103,AQS
01/12/2018,112,Long Beach (south),06-037-4004,AQS
01/13/2018,55,Long Beach-route 710 Near Road,06-037-4008,AQS
01/14/2018,49,Compton,06-037-1302,AQS
01/15/2018,81,Long Beach-route 710 Near Road,06-037-4008,AQS
01/16/2018,92,Los Angeles-north Main Street,06-037-1103,AQS
01/17/2018,98,Anaheim,06-059-0007,AQS
01/18/2018,82,Long Beach-route 710 Near Road,06-037-4008,AQS
01/19/2018,69,Reseda,06-037-1201,AQS
01/20/2018,38,Reseda,06-037-1201,AQS
01/21/2018,56,Long Beach (south),06-037-4004,AQS
01/22/2018,65,Long Beach (south),06-037-4004,AQS
01/23/2018,56,Long Beach-route 710 Near Road,06-037-4008,AQS
01/24/2018,46,Reseda,06-037-1201,AQS
01/25/2018,54,Los Angeles-north Main Street,06-037-1103,AQS
01/26/2018,56,Long Beach-route 710 Near Road,06-037-4008,AQS
01/27/2018,65,Long Beach (south),06-037-4004,AQS
01/28/2018,68,Long Beach-route 710 Near Road,06-037-4008,AQS
01/29/2018,60,Long Beach-route 710 Near Road,06-037-4008,AQS
01/30/2018,53,Long Beach-route 710 Near Road,06-037-4008,AQS
01/31/2018,68,Long Beach-route 710 Near Road,06-037-4008,AQS
02/01/2018,101,Long Beach-route 710 Near Road,06-037-4008,AQS
02/02/2018,94,Long Beach-route 710 Near Road,06-037-4008,AQS
02/03/2018,109,Long Beach-route 710 Near Road,06-037-4008,AQS
02/04/2018,97,Compton,06-037-1302,AQS
02/05/2018,88,Los Angeles-north Main Street,06-037-1103,AQS
02/06/2018,109,Los Angeles-north Main Street,06-037-1103,AQS
02/07/2018,79,Long Beach (south),06-037-4004,AQS
02/08/2018,76,Long Beach-route 710 Near Road,06-037-4008,AQS
02/09/2018,69,Los Angeles-north Main Street,06-037-1103,AQS
02/10/2018,88,Reseda,06-037-1201,AQS
02/11/2018,73,Long Beach-route 710 Near Road,06-037-4008,AQS
02/12/2018,51,Reseda,06-037-1201,AQS
02/13/2018,50,Reseda,06-037-1201,AQS
02/14/2018,54,Reseda,06-037-1201,AQS
02/15/2018,55,Los Angeles-north Main Street,06-037-1103,AQS
02/16/2018,48,Long Beach (south),06-037-4004,AQS
02/17/2018,55,Long Beach (south),06-037-4004,AQS
02/18/2018,56,Reseda,06-037-1201,AQS
02/19/2018,53,Long Beach-route 710 Near Road,06-037-4008,AQS
02/20/2018,51,Long Beach-route 710 Near Road,06-037-4008,AQS
02/21/2018,45,Reseda,06-037-1201,AQS
02/22/2018,60,Reseda,06-037-1201,AQS
02/23/2018,43,Reseda,06-037-1201,AQS
02/24/2018,49,Long Beach (south),06-037-4004,AQS
02/25/2018,48,Compton,06-037-1302,AQS
02/26/2018,53,Reseda,06-037-1201,AQS
02/27/2018,43,Reseda,06-037-1201,AQS
02/28/2018,59,Reseda,06-037-1201,AQS
03/01/2018,59,Reseda,06-037-1201,AQS
03/02/2018,50,Reseda,06-037-1201,AQS
03/03/2018,48,Reseda,06-037-1201,AQS
03/04/2018,57,Reseda,06-037-1201,AQS
03/05/2018,35,Long Beach (south),06-037-4004,AQS
03/06/2018,34,Long Beach-route 710 Near Road,06-037-4008,AQS
03/07/2018,58,Anaheim,06-059-0007,AQS
03/08/2018,63,Los Angeles-north Main Street,06-037-1103,AQS
03/09/2018,67,Reseda,06-037-1201,AQS
03/10/2018,76,Reseda,06-037-1201,AQS
03/11/2018,53,Reseda,06-037-1201,AQS
03/12/2018,62,Los Angeles-north Main Street,06-037-1103,AQS
03/13/2018,61,Los Angeles-north Main Street,06-037-1103,AQS
03/14/2018,39,Reseda,06-037-1201,AQS
03/15/2018,32,Reseda,06-037-1201,AQS
03/16/2018,42,Reseda,06-037-1201,AQS
03/17/2018,38,Reseda,06-037-1201,AQS
03/18/2018,52,Reseda,06-037-1201,AQS
03/19/2018,52,Reseda,06-037-1201,AQS
03/20/2018,56,Los Angeles-north Main Street,06-037-1103,AQS
03/21/2018,60,Reseda,06-037-1201,AQS
03/22/2018,57,Reseda,06-037-1201,AQS
03/23/2018,51,Reseda,06-037-1201,AQS
03/24/2018,53,Reseda,06-037-1201,AQS
03/25/2018,48,Reseda,06-037-1201,AQS
03/26/2018,38,Long Beach-route 710 Near Road,06-037-4008,AQS
03/27/2018,40,Los Angeles-north Main Street,06-037-1103,AQS
03/28/2018,58,Reseda,06-037-1201,AQS
03/29/2018,78,Los Angeles-north Main Street,06-037-1103,AQS
03/30/2018,81,Long Beach (south),06-037-4004,AQS
03/31/2018,89,Long Beach (south),06-037-4004,AQS
04/01/2018,83,Los Angeles-north Main Street,06-037-1103,AQS
04/02/2018,73,Santa Clarita,06-037-6012,AQS
04/03/2018,66,Reseda,06-037-1201,AQS
04/04/2018,81,Los Angeles-north Main Street,06-037-1103,AQS
04/05/2018,101,Los Angeles-north Main Street,06-037-1103,AQS
04/06/2018,63,Reseda,06-037-1201,AQS
04/07/2018,56,Reseda,06-037-1201,AQS
04/08/2018,55,Los Angeles-north Main Street,06-037-1103,AQS
04/09/2018,67,Long Beach (south),06-037-4004,AQS
04/10/2018,67,Los Angeles-north Main Street,06-037-1103,AQS
04/11/2018,65,Reseda,06-037-1201,AQS
04/12/2018,42,Reseda,06-037-1201,AQS
04/13/2018,47,Long Beach-route 710 Near Road,06-037-4008,AQS
04/14/2018,62,Long Beach-route 710 Near Road,06-037-4008,AQS
04/15/2018,60,Los Angeles-north Main Street,06-037-1103,AQS
04/16/2018,56,Reseda,06-037-1201,AQS
04/17/2018,40,Compton,06-037-1302,AQS
04/18/2018,46,Reseda,06-037-1201,AQS
04/19/2018,46,Reseda,06-037-1201,AQS
04/20/2018,58,Reseda,06-037-1201,AQS
04/21/2018,67,Los Angeles-north Main Street,06-037-1103,AQS
04/22/2018,72,Los Angeles-north Main Street,06-037-1103,AQS
04/23/2018,83,Los Angeles-north Main Street,06-037-1103,AQS
04/24/2018,92,Los Angeles-north Main Street,06-037-1103,AQS
04/25/2018,83,Reseda,06-037-1201,AQS
04/26/2018,70,Los Angeles-north Main Street,06-037-1103,AQS
04/27/2018,69,Reseda,06-037-1201,AQS
04/28/2018,62,Reseda,06-037-1201,AQS
04/29/2018,58,Reseda,06-037-1201,AQS
04/30/2018,59,Reseda,06-037-1201,AQS
05/01/2018,64,Reseda,06-037-1201,AQS
05/02/2018,66,Reseda,06-037-1201,AQS
05/03/2018,65,Reseda,06-037-1201,AQS
05/04/2018,63,Reseda,06-037-1201,AQS
05/05/2018,64,Los Angeles-north Main Street,06-037-1103,AQS
05/06/2018,65,Los Angeles-north Main Street,06-037-1103,AQS
05/07/2018,66,Los Angeles-north Main Street,06-037-1103,AQS
05/08/2018,75,Reseda,06-037-1201,AQS
05/09/2018,81,Reseda,06-037-1201,AQS
05/10/2018,78,Reseda,06-037-1201,AQS
05/11/2018,64,Reseda,06-037-1201,AQS
05/12/2018,56,Reseda,06-037-1201,AQS
05/13/2018,56,Reseda,06-037-1201,AQS
05/14/2018,61,Reseda,06-037-1201,AQS
05/15/2018,62,Reseda,06-037-1201,AQS
05/16/2018,54,Reseda,06-037-1201,AQS
05/17/2018,59,Reseda,06-037-1201,AQS
05/18/2018,70,Reseda,06-037-1201,AQS
05/19/2018,75,Reseda,06-037-1201,AQS
05/20/2018,68,Reseda,06-037-1201,AQS
05/21/2018,62,Reseda,06-037-1201,AQS
05/22/2018,62,Reseda,06-037-1201,AQS
05/23/2018,63,Reseda,06-037-1201,AQS
05/24/2018,58,Reseda,06-037-1201,AQS
05/25/2018,49,Reseda,06-037-1201,AQS
05/26/2018,55,Reseda,06-037-1201,AQS
05/27/2018,68,Reseda,06-037-1201,AQS
05/28/2018,71,Reseda,06-037-1201,AQS
05/29/2018,86,Reseda,06-037-1201,AQS
05/30/2018,58,Reseda,06-037-1201,AQS
05/31/2018,57,Reseda,06-037-1201,AQS
06/01/2018,63,Reseda,06-037-1201,AQS
06/02/2018,70,Reseda,06-037-1201,AQS
06/03/2018,77,Reseda,06-037-1201,AQS
06/04/2018,80,Reseda,06-037-1201,AQS
06/05/2018,81,Reseda,06-037-1201,AQS
06/06/2018,75,Reseda,06-037-1201,AQS
06/07/2018,75,Reseda,06-037-1201,AQS
06/08/2018,70,Reseda,06-037-1201,AQS
06/09/2018,72,Reseda,06-037-1201,AQS
06/10/2018,66,Reseda,06-037-1201,AQS
06/11/2018,67,Reseda,06-037-1201,AQS
06/12/2018,74,Reseda,06-037-1201,AQS
06/13/2018,72,Reseda,06-037-1201,AQS
06/14/2018,81,Los Angeles-north Main Street,06-037-1103,AQS
06/15/2018,72,Reseda,06-037-1201,AQS
06/16/2018,68,Reseda,06-037-1201,AQS
06/17/2018,59,Reseda,06-037-1201,AQS
06/18/2018,66,Reseda,06-037-1201,AQS
06/19/2018,75,Reseda,06-037-1201,AQS
06/20/2018,87,Reseda,06-037-1201,AQS
06/21/2018,106,Reseda,06-037-1201,AQS
06/22/2018,95,Reseda,06-037-1201,AQS
06/23/2018,89,Reseda,06-037-1201,AQS
06/24/2018,70,Reseda,06-037-1201,AQS
06/25/2018,67,Reseda,06-037-1201,AQS
06/26/2018,62,Glendora,06-037-0016,AQS
06/27/2018,69,Glendora,06-037-0016,AQS
06/28/2018,75,Reseda,06-037-1201,AQS
06/29/2018,71,Reseda,06-037-1201,AQS
06/30/2018,63,Santa Clarita,06-037-6012,AQS
07/01/2018,60,Glendora,06-037-0016,AQS
07/02/2018,55,Glendora,06-037-0016,AQS
07/03/2018,59,Glendora,06-037-0016,AQS
07/04/2018,118,Pico Rivera #2,06-037-1602,AQS
07/05/2018,166,Glendora,06-037-0016,AQS
07/06/2018,66,Los Angeles-north Main Street,06-037-1103,AQS
07/07/2018,70,Los Angeles-north Main Street,06-037-1103,AQS
07/08/2018,68,Los Angeles-north Main Street,06-037-1103,AQS
07/09/2018,72,Glendora,06-037-0016,AQS
07/10/2018,71,Reseda,06-037-1201,AQS
07/11/2018,59,Los Angeles-north Main Street,06-037-1103,AQS
07/12/2018,56,Los Angeles-north Main Street,06-037-1103,AQS
07/13/2018,61,Santa Clarita,06-037-6012,AQS
07/14/2018,58,Reseda,06-037-1201,AQS
07/15/2018,57,Reseda,06-037-1201,AQS
07/16/2018,62,Reseda,06-037-1201,AQS
07/17/2018,66,Reseda,06-037-1201,AQS
07/18/2018,71,Reseda,06-037-1201,AQS
07/19/2018,66,Reseda,06-037-1201,AQS
07/20/2018,56,Reseda,06-037-1201,AQS
07/21/2018,50,Reseda,06-037-1201,AQS
07/22/2018,45,Reseda,06-037-1201,AQS
07/23/2018,60,Reseda,06-037-1201,AQS
07/24/2018,72,Los Angeles-north Main Street,06-037-1103,AQS
07/25/2018,78,Reseda,06-037-1201,AQS
07/26/2018,83,Reseda,06-037-1201,AQS
07/27/2018,83,Los Angeles-north Main Street,06-037-1103,AQS
07/28/2018,76,Reseda,06-037-1201,AQS
07/29/2018,61,Los Angeles-north Main Street,06-037-1103,AQS
07/30/2018,59,Glendora,06-037-0016,AQS
07/31/2018,56,Long Beach-route 710 Near Road,06-037-4008,AQS
08/01/2018,54,Reseda,06-037-1201,AQS
08/02/2018,60,Glendora,06-037-0016,AQS
08/03/2018,70,Los Angeles-north Main Street,06-037-1103,AQS
08/04/2018,90,Lancaster-division Street,06-037-9033,AQS
08/05/2018,72,Santa Clarita,06-037-6012,AQS
08/06/2018,72,Los Angeles-north Main Street,06-037-1103,AQS
08/07/2018,84,Santa Clarita,06-037-6012,AQS
08/08/2018,60,Santa Clarita,06-037-6012,AQS
08/09/2018,113,Lancaster-division Street,06-037-9033,AQS
08/10/2018,62,Long Beach-route 710 Near Road,06-037-4008,AQS
08/11/2018,57,Reseda,06-037-1201,AQS
08/12/2018,59,Reseda,06-037-1201,AQS
08/13/2018,56,Glendora,06-037-0016,AQS
08/14/2018,55,Reseda,06-037-1201,AQS
08/15/2018,59,Glendora,06-037-0016,AQS
08/16/2018,67,Reseda,06-037-1201,AQS
08/17/2018,77,Reseda,06-037-1201,AQS
08/18/2018,76,Santa Clarita,06-037-6012,AQS
08/19/2018,77,Reseda,06-037-1201,AQS
08/20/2018,83,Santa Clarita,06-037-6012,AQS
08/21/2018,84,Reseda,06-037-1201,AQS
08/22/2018,70,Reseda,06-037-1201,AQS
08/23/2018,76,Reseda,06-037-1201,AQS
08/24/2018,92,Los Angeles-north Main Street,06-037-1103,AQS
08/25/2018,99,Los Angeles-north Main Street,06-037-1103,AQS
08/26/2018,88,Santa Clarita,06-037-6012,AQS
08/27/2018,88,Santa Clarita,06-037-6012,AQS
08/28/2018,71,Santa Clarita,06-037-6012,AQS
08/29/2018,59,Glendora,06-037-0016,AQS
08/30/2018,68,Long Beach-route 710 Near Road,06-037-4008,AQS
08/31/2018,66,Los Angeles-north Main Street,06-037-1103,AQS
09/01/2018,70,Glendora,06-037-0016,AQS
09/02/2018,74,Santa Clarita,06-037-6012,AQS
09/03/2018,68,Santa Clarita,06-037-6012,AQS
09/04/2018,66,Glendora,06-037-0016,AQS
09/05/2018,64,Long Beach-route 710 Near Road,06-037-4008,AQS
09/06/2018,78,Long Beach-route 710 Near Road,06-037-4008,AQS
09/07/2018,68,Long Beach (south),06-037-4004,AQS
09/08/2018,83,Long Beach (south),06-037-4004,AQS
09/09/2018,74,Los Angeles-north Main Street,06-037-1103,AQS
09/10/2018,64,Santa Clarita,06-037-6012,AQS
09/11/2018,70,Santa Clarita,06-037-6012,AQS
09/12/2018,68,Santa Clarita,06-037-6012,AQS
09/13/2018,63,Los Angeles-north Main Street,06-037-1103,AQS
09/14/2018,56,Long Beach-route 710 Near Road,06-037-4008,AQS
09/15/2018,55,Los Angeles-north Main Street,06-037-1103,AQS
09/16/2018,52,Long Beach-route 710 Near Road,06-037-4008,AQS
09/17/2018,58,Azusa,06-037-0002,AQS
09/18/2018,54,Los Angeles-north Main Street,06-037-1103,AQS
09/19/2018,60,Los Angeles-north Main Street,06-037-1103,AQS
09/20/2018,67,Azusa,06-037-0002,AQS
09/21/2018,69,Glendora,06-037-0016,AQS
09/22/2018,60,Glendora,06-037-0016,AQS
09/23/2018,54,Glendora,06-037-0016,AQS
09/24/2018,62,Los Angeles-north Main Street,06-037-1103,AQS
09/25/2018,71,Glendora,06-037-0016,AQS
09/26/2018,67,Glendora,06-037-0016,AQS
09/27/2018,74,Glendora,06-037-0016,AQS
09/28/2018,79,Los Angeles-north Main Street,06-037-1103,AQS
09/29/2018,59,Glendora,06-037-0016,AQS
09/30/2018,53,Los Angeles-north Main Street,06-037-1103,AQS
10/01/2018,68,Long Beach-route 710 Near Road,06-037-4008,AQS
10/02/2018,45,Glendora,06-037-0016,AQS
10/03/2018,41,Glendora,06-037-0016,AQS
10/04/2018,32,Glendora,06-037-0016,AQS
10/05/2018,42,Glendora,06-037-0016,AQS
10/06/2018,54,Los Angeles-north Main Street,06-037-1103,AQS
10/07/2018,52,Los Angeles-north Main Street,06-037-1103,AQS
10/08/2018,53,Los Angeles-north Main Street,06-037-1103,AQS
10/09/2018,52,Reseda,06-037-1201,AQS
10/10/2018,48,Glendora,06-037-0016,AQS
10/11/2018,51,Long Beach-route 710 Near Road,06-037-4008,AQS
10/12/2018,52,Long Beach-route 710 Near Road,06-037-4008,AQS
10/13/2018,40,Glendora,06-037-0016,AQS
10/14/2018,54,Glendora,06-037-0016,AQS
10/15/2018,45,Long Beach-route 710 Near Road,06-037-4008,AQS
